time,HEADWATER,TAILWATER,GAGE_1
234.0000000000,-1469.6,-987.11,2958.4
235.0000000000,-1438.4,-965.94,2906.1
236.0000000000,-1407.3,-944.81,2853.8
237.0000000000,-1376.2,-923.78,2801.7
238.0000000000,-1345.2,-902.79,2749.6
239.0000000000,-1314.2,-881.87,2697.7
240.0000000000,-1283.1,-860.86,2645.7
241.0000000000,-1252.2,-839.97,2593.8
242.0000000000,-1221.2,-819.10,2542.0
243.0000000000,-1190.5,-798.41,2490.6
244.0000000000,-1159.9,-777.77,2439.3
245.0000000000,-1129.4,-757.27,2388.3
246.0000000000,-1098.9,-736.77,2337.3
247.0000000000,-1068.6,-716.49,2286.8
248.0000000000,-1038.4,-696.23,2236.4
249.0000000000,-1008.4,-676.16,2186.3
250.0000000000,-978.60,-656.19,2136.5
251.0000000000,-948.95,-636.35,2087.0
252.0000000000,-919.32,-616.55,2037.5
253.0000000000,-889.91,-596.91,1988.5
254.0000000000,-860.65,-577.40,1939.7
255.0000000000,-831.67,-558.10,1891.4
256.0000000000,-802.89,-538.97,1843.5
257.0000000000,-774.31,-519.97,1795.9
258.0000000000,-745.98,-501.18,1748.8
259.0000000000,-717.82,-482.50,1702.0
260.0000000000,-689.88,-464.01,1655.5
261.0000000000,-662.14,-445.66,1609.4
262.0000000000,-634.73,-427.56,1563.9
263.0000000000,-607.55,-409.62,1518.8
264.0000000000,-580.65,-391.91,1474.1
265.0000000000,-554.03,-374.40,1430.0
266.0000000000,-527.68,-357.11,1386.4
267.0000000000,-501.67,-340.04,1343.3
268.0000000000,-475.92,-323.19,1300.6
269.0000000000,-450.46,-306.53,1258.5
270.0000000000,-425.27,-290.10,1216.9
271.0000000000,-400.46,-273.93,1175.9
272.0000000000,-375.92,-257.98,1135.4
273.0000000000,-351.77,-242.28,1095.5
274.0000000000,-327.94,-226.83,1056.2
275.0000000000,-304.41,-211.61,1017.5
276.0000000000,-281.25,-196.65,979.32
277.0000000000,-258.42,-181.93,941.75
278.0000000000,-235.99,-167.52,904.91
279.0000000000,-213.95,-153.38,868.71
280.0000000000,-192.30,-139.51,833.16
281.0000000000,-170.98,-125.90,798.21
282.0000000000,-150.05,-112.55,763.92
283.0000000000,-129.55,-99.526,730.37
284.0000000000,-109.45,-86.796,697.52
285.0000000000,-89.761,-74.364,665.38
286.0000000000,-70.476,-62.202,633.91
287.0000000000,-51.594,-50.343,603.15
288.0000000000,-33.111,-38.769,573.07
